underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^SPX,2019-05-14,SPXW,2019-06-28,2355.000,C,0.00,0.00,0.00,0.00,0,70,486.70,20,489.40,2838.63,2839.31,20,485.60,20,488.70,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2355.000,P,0.00,0.00,0.00,0.00,0,116,3.50,505,3.70,2838.63,2839.31,383,3.40,762,3.70,2799.12,2865.45,0.00,81,0
^SPX,2019-05-14,SPXW,2019-06-28,2360.000,C,0.00,0.00,0.00,0.00,0,70,481.80,20,484.50,2838.63,2839.31,20,480.70,20,483.80,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2360.000,P,0.00,0.00,0.00,0.00,0,1061,3.50,495,3.80,2838.63,2839.31,374,3.50,754,3.80,2799.12,2865.45,0.00,449,0
^SPX,2019-05-14,SPXW,2019-06-28,2365.000,C,0.00,0.00,0.00,0.00,0,70,476.90,20,479.70,2838.63,2839.31,20,475.80,20,478.90,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2365.000,P,4.30,4.30,4.30,4.30,7,1019,3.60,535,3.90,2838.63,2839.31,371,3.60,667,3.90,2799.12,2865.45,4.30,131,0
^SPX,2019-05-14,SPXW,2019-06-28,2370.000,C,0.00,0.00,0.00,0.00,0,70,472.00,20,474.80,2838.63,2839.31,20,471.00,20,474.10,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2370.000,P,0.00,0.00,0.00,0.00,0,971,3.70,535,4.00,2838.63,2839.31,369,3.70,652,4.00,2799.12,2865.45,0.00,43,0
^SPX,2019-05-14,SPXW,2019-06-28,2375.000,C,0.00,0.00,0.00,0.00,0,70,467.20,20,469.90,2838.63,2839.31,20,466.10,20,469.20,2799.12,2865.45,0.00,250,0
^SPX,2019-05-14,SPXW,2019-06-28,2375.000,P,4.28,4.28,3.95,3.95,52,108,3.90,435,4.10,2838.63,2839.31,371,3.80,640,4.10,2799.12,2865.45,3.96,7301,0
^SPX,2019-05-14,SPXW,2019-06-28,2380.000,C,0.00,0.00,0.00,0.00,0,70,462.30,20,465.00,2838.63,2839.31,20,461.20,20,464.30,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2380.000,P,4.70,4.70,4.70,4.70,3,115,4.00,332,4.20,2838.63,2839.31,376,3.90,626,4.20,2799.12,2865.45,4.70,45,0
^SPX,2019-05-14,SPXW,2019-06-28,2385.000,C,0.00,0.00,0.00,0.00,0,70,457.40,20,460.10,2838.63,2839.31,20,456.40,20,459.40,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2385.000,P,0.00,0.00,0.00,0.00,0,541,4.10,200,4.30,2838.63,2839.31,384,4.00,609,4.30,2799.12,2865.45,0.00,24,0
^SPX,2019-05-14,SPXW,2019-06-28,2390.000,C,0.00,0.00,0.00,0.00,0,50,452.70,20,455.20,2838.63,2839.31,20,451.50,20,454.60,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2390.000,P,4.80,4.80,4.18,4.18,12,612,4.20,209,4.40,2838.63,2839.31,393,4.10,375,4.40,2799.12,2865.45,4.70,63,0
^SPX,2019-05-14,SPXW,2019-06-28,2395.000,C,0.00,0.00,0.00,0.00,0,90,447.60,40,450.40,2838.63,2839.31,40,446.60,40,449.70,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2395.000,P,0.00,0.00,0.00,0.00,0,651,4.30,984,4.60,2838.63,2839.31,408,4.20,696,4.60,2799.12,2865.45,0.00,135,0
^SPX,2019-05-14,SPXW,2019-06-28,2400.000,C,0.00,0.00,0.00,0.00,0,90,442.80,39,445.50,2838.63,2839.31,36,441.80,37,444.80,2799.12,2865.45,0.00,242,0
^SPX,2019-05-14,SPXW,2019-06-28,2400.000,P,5.00,5.00,4.20,4.50,86,728,4.40,576,4.70,2838.63,2839.31,59,4.40,705,4.70,2799.12,2865.45,4.57,11988,0
^SPX,2019-05-14,SPXW,2019-06-28,2405.000,C,0.00,0.00,0.00,0.00,0,50,438.00,40,440.60,2838.63,2839.31,40,436.90,40,440.00,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2405.000,P,0.00,0.00,0.00,0.00,0,107,4.60,341,4.80,2838.63,2839.31,362,4.50,597,4.80,2799.12,2865.45,0.00,61,0
^SPX,2019-05-14,SPXW,2019-06-28,2410.000,C,0.00,0.00,0.00,0.00,0,90,433.10,40,435.80,2838.63,2839.31,37,432.10,38,435.10,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2410.000,P,0.00,0.00,0.00,0.00,0,573,4.70,200,4.90,2838.63,2839.31,387,4.60,100,4.90,2799.12,2865.45,0.00,74,0
^SPX,2019-05-14,SPXW,2019-06-28,2415.000,C,0.00,0.00,0.00,0.00,0,50,428.30,40,430.90,2838.63,2839.31,40,427.20,40,430.30,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2415.000,P,0.00,0.00,0.00,0.00,0,699,4.80,518,5.10,2838.63,2839.31,453,4.70,650,5.10,2799.12,2865.45,0.00,141,0
^SPX,2019-05-14,SPXW,2019-06-28,2420.000,C,0.00,0.00,0.00,0.00,0,50,423.70,40,426.10,2838.63,2839.31,39,422.40,38,425.40,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2420.000,P,5.95,5.95,5.30,5.30,24,110,5.00,241,5.20,2838.63,2839.31,312,4.90,533,5.20,2799.12,2865.45,5.65,837,0
^SPX,2019-05-14,SPXW,2019-06-28,2425.000,C,0.00,0.00,0.00,0.00,0,50,418.70,40,421.30,2838.63,2839.31,36,417.60,40,420.60,2799.12,2865.45,0.00,250,0
^SPX,2019-05-14,SPXW,2019-06-28,2425.000,P,5.40,5.40,5.05,5.05,212,561,5.10,817,5.40,2838.63,2839.31,298,5.00,646,5.40,2799.12,2865.45,5.38,2282,0
^SPX,2019-05-14,SPXW,2019-06-28,2430.000,C,0.00,0.00,0.00,0.00,0,50,413.80,40,416.40,2838.63,2839.31,40,412.70,36,415.70,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2430.000,P,0.00,0.00,0.00,0.00,0,105,5.30,201,5.50,2838.63,2839.31,659,5.10,466,5.50,2799.12,2865.45,0.00,160,0
^SPX,2019-05-14,SPXW,2019-06-28,2435.000,C,0.00,0.00,0.00,0.00,0,50,409.10,40,411.60,2838.63,2839.31,40,407.90,39,410.90,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2435.000,P,5.30,5.30,5.30,5.30,1,561,5.40,479,5.70,2838.63,2839.31,337,5.30,587,5.70,2799.12,2865.45,5.30,46,0
^SPX,2019-05-14,SPXW,2019-06-28,2440.000,C,0.00,0.00,0.00,0.00,0,90,404.10,40,406.80,2838.63,2839.31,39,403.10,40,406.10,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2440.000,P,0.00,0.00,0.00,0.00,0,327,5.60,176,5.80,2838.63,2839.31,258,5.50,554,5.90,2799.12,2865.45,0.00,535,0
^SPX,2019-05-14,SPXW,2019-06-28,2445.000,C,0.00,0.00,0.00,0.00,0,90,399.30,40,402.00,2838.63,2839.31,38,398.30,34,401.20,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2445.000,P,0.00,0.00,0.00,0.00,0,620,5.70,301,6.00,2838.63,2839.31,391,5.60,470,6.00,2799.12,2865.45,0.00,123,0
^SPX,2019-05-14,SPXW,2019-06-28,2450.000,C,0.00,0.00,0.00,0.00,0,50,394.60,40,397.10,2838.63,2839.31,37,393.50,36,396.40,2799.12,2865.45,0.00,2,0
^SPX,2019-05-14,SPXW,2019-06-28,2450.000,P,6.20,6.20,5.50,5.50,201,564,5.90,360,6.20,2838.63,2839.31,300,5.80,510,6.20,2799.12,2865.45,6.20,8872,0
^SPX,2019-05-14,SPXW,2019-06-28,2455.000,C,0.00,0.00,0.00,0.00,0,90,389.70,40,392.40,2838.63,2839.31,37,388.70,37,391.60,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2455.000,P,0.00,0.00,0.00,0.00,0,486,6.10,727,6.40,2838.63,2839.31,256,6.00,574,6.40,2799.12,2865.45,0.00,664,0
^SPX,2019-05-14,SPXW,2019-06-28,2460.000,C,0.00,0.00,0.00,0.00,0,90,384.90,60,387.60,2838.63,2839.31,37,383.90,38,386.80,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2460.000,P,0.00,0.00,0.00,0.00,0,102,6.30,201,6.50,2838.63,2839.31,583,6.10,605,6.60,2799.12,2865.45,0.00,57,0
^SPX,2019-05-14,SPXW,2019-06-28,2465.000,C,0.00,0.00,0.00,0.00,0,90,380.10,60,382.80,2838.63,2839.31,38,379.10,38,382.00,2799.12,2865.45,0.00,1,0
^SPX,2019-05-14,SPXW,2019-06-28,2465.000,P,0.00,0.00,0.00,0.00,0,93,6.50,302,6.70,2838.63,2839.31,520,6.30,268,6.70,2799.12,2865.45,0.00,150,0
^SPX,2019-05-14,SPXW,2019-06-28,2470.000,C,0.00,0.00,0.00,0.00,0,90,375.30,60,378.00,2838.63,2839.31,40,374.30,37,377.20,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2470.000,P,6.50,6.50,6.50,6.50,1,544,6.60,302,6.90,2838.63,2839.31,353,6.50,274,6.90,2799.12,2865.45,6.50,150,0
^SPX,2019-05-14,SPXW,2019-06-28,2475.000,C,0.00,0.00,0.00,0.00,0,50,370.80,60,373.20,2838.63,2839.31,40,369.50,36,372.40,2799.12,2865.45,0.00,151,0
^SPX,2019-05-14,SPXW,2019-06-28,2475.000,P,7.58,7.58,7.58,7.58,4,326,6.80,177,7.10,2838.63,2839.31,340,6.70,99,7.10,2799.12,2865.45,7.58,3519,0
^SPX,2019-05-14,SPXW,2019-06-28,2480.000,C,0.00,0.00,0.00,0.00,0,90,365.80,60,368.40,2838.63,2839.31,34,364.80,34,367.60,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2480.000,P,7.86,7.86,7.38,7.38,4,7,7.10,177,7.30,2838.63,2839.31,344,6.90,91,7.30,2799.12,2865.45,7.50,156,0
^SPX,2019-05-14,SPXW,2019-06-28,2485.000,C,0.00,0.00,0.00,0.00,0,90,361.00,60,363.60,2838.63,2839.31,38,360.00,40,362.90,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2485.000,P,0.00,0.00,0.00,0.00,0,100,7.30,177,7.50,2838.63,2839.31,358,7.10,527,7.60,2799.12,2865.45,0.00,64,0
^SPX,2019-05-14,SPXW,2019-06-28,2490.000,C,0.00,0.00,0.00,0.00,0,50,356.50,40,358.80,2838.63,2839.31,40,355.20,40,358.10,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2490.000,P,7.82,7.82,7.82,7.82,3,112,7.50,329,7.80,2838.63,2839.31,243,7.40,459,7.80,2799.12,2865.45,7.82,155,0
^SPX,2019-05-14,SPXW,2019-06-28,2495.000,C,0.00,0.00,0.00,0.00,0,90,351.50,60,354.00,2838.63,2839.31,38,350.50,35,353.30,2799.12,2865.45,0.00,3,0
^SPX,2019-05-14,SPXW,2019-06-28,2495.000,P,0.00,0.00,0.00,0.00,0,262,7.70,184,8.00,2838.63,2839.31,195,7.60,374,8.00,2799.12,2865.45,0.00,231,0
^SPX,2019-05-14,SPXW,2019-06-28,2500.000,C,0.00,0.00,0.00,0.00,0,50,347.00,60,349.30,2838.63,2839.31,35,345.80,40,348.60,2799.12,2865.45,0.00,3012,0
^SPX,2019-05-14,SPXW,2019-06-28,2500.000,P,8.90,8.90,7.60,7.60,246,5,8.00,137,8.20,2838.63,2839.31,255,7.80,1,8.20,2799.12,2865.45,7.77,6953,0
^SPX,2019-05-14,SPXW,2019-06-28,2505.000,C,0.00,0.00,0.00,0.00,0,90,342.00,40,344.60,2838.63,2839.31,40,341.00,36,343.80,2799.12,2865.45,0.00,2,0
^SPX,2019-05-14,SPXW,2019-06-28,2505.000,P,0.00,0.00,0.00,0.00,0,82,8.20,287,8.50,2838.63,2839.31,180,8.10,386,8.50,2799.12,2865.45,0.00,68,0
^SPX,2019-05-14,SPXW,2019-06-28,2510.000,C,0.00,0.00,0.00,0.00,0,90,337.30,60,339.80,2838.63,2839.31,37,336.30,40,339.10,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2510.000,P,0.00,0.00,0.00,0.00,0,308,8.40,168,8.70,2838.63,2839.31,201,8.30,72,8.70,2799.12,2865.45,0.00,86,0
^SPX,2019-05-14,SPXW,2019-06-28,2515.000,C,0.00,0.00,0.00,0.00,0,50,332.80,60,335.10,2838.63,2839.31,35,331.60,40,334.40,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2515.000,P,0.00,0.00,0.00,0.00,0,82,8.70,257,9.00,2838.63,2839.31,180,8.60,369,9.00,2799.12,2865.45,0.00,81,0
^SPX,2019-05-14,SPXW,2019-06-28,2520.000,C,0.00,0.00,0.00,0.00,0,90,327.90,60,330.40,2838.63,2839.31,40,326.80,36,329.60,2799.12,2865.45,0.00,3,0
^SPX,2019-05-14,SPXW,2019-06-28,2520.000,P,9.40,9.40,8.60,8.60,3,235,8.90,137,9.20,2838.63,2839.31,208,8.80,421,9.30,2799.12,2865.45,9.13,254,0
^SPX,2019-05-14,SPXW,2019-06-28,2525.000,C,0.00,0.00,0.00,0.00,0,40,323.20,60,325.70,2838.63,2839.31,40,322.10,38,324.90,2799.12,2865.45,0.00,28,0
^SPX,2019-05-14,SPXW,2019-06-28,2525.000,P,10.75,10.75,8.80,8.80,59,226,9.20,143,9.50,2838.63,2839.31,202,9.10,421,9.60,2799.12,2865.45,9.52,3284,0
^SPX,2019-05-14,SPXW,2019-06-28,2530.000,C,0.00,0.00,0.00,0.00,0,90,318.50,58,320.90,2838.63,2839.31,34,317.50,39,320.20,2799.12,2865.45,0.00,1,0
^SPX,2019-05-14,SPXW,2019-06-28,2530.000,P,10.41,10.41,10.41,10.41,13,92,9.50,204,9.80,2838.63,2839.31,190,9.40,203,9.80,2799.12,2865.45,10.41,588,0
^SPX,2019-05-14,SPXW,2019-06-28,2535.000,C,0.00,0.00,0.00,0.00,0,50,314.00,60,316.30,2838.63,2839.31,36,312.80,39,315.50,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2535.000,P,10.72,10.72,10.72,10.72,1,83,9.80,204,10.10,2838.63,2839.31,66,9.70,203,10.10,2799.12,2865.45,10.72,69,0
^SPX,2019-05-14,SPXW,2019-06-28,2540.000,C,0.00,0.00,0.00,0.00,0,90,309.10,60,311.60,2838.63,2839.31,39,308.10,38,310.80,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2540.000,P,9.45,9.45,9.45,9.45,1,81,10.10,204,10.40,2838.63,2839.31,64,10.00,202,10.40,2799.12,2865.45,9.45,139,0
^SPX,2019-05-14,SPXW,2019-06-28,2545.000,C,0.00,0.00,0.00,0.00,0,90,304.40,60,306.80,2838.63,2839.31,40,303.40,35,306.10,2799.12,2865.45,0.00,4,0
^SPX,2019-05-14,SPXW,2019-06-28,2545.000,P,0.00,0.00,0.00,0.00,0,84,10.40,182,10.70,2838.63,2839.31,182,10.30,189,10.70,2799.12,2865.45,0.00,485,0
^SPX,2019-05-14,SPXW,2019-06-28,2550.000,C,0.00,0.00,0.00,0.00,0,50,300.00,40,302.20,2838.63,2839.31,38,298.80,40,301.50,2799.12,2865.45,0.00,182,0
^SPX,2019-05-14,SPXW,2019-06-28,2550.000,P,12.45,12.45,9.76,11.20,2642,100,10.70,115,11.00,2838.63,2839.31,176,10.60,226,11.10,2799.12,2865.45,10.69,12811,0
^SPX,2019-05-14,SPXW,2019-06-28,2555.000,C,0.00,0.00,0.00,0.00,0,40,295.20,60,297.50,2838.63,2839.31,40,294.10,39,296.80,2799.12,2865.45,0.00,17,0
^SPX,2019-05-14,SPXW,2019-06-28,2555.000,P,11.90,11.90,10.10,10.10,16,223,11.00,115,11.30,2838.63,2839.31,183,10.90,196,11.40,2799.12,2865.45,11.79,522,0
^SPX,2019-05-14,SPXW,2019-06-28,2560.000,C,0.00,0.00,0.00,0.00,0,10,290.60,9,292.80,2838.63,2839.31,40,289.50,40,292.20,2799.12,2865.45,0.00,2,0
^SPX,2019-05-14,SPXW,2019-06-28,2560.000,P,12.40,12.40,10.48,11.45,11,74,11.40,158,11.70,2838.63,2839.31,61,11.30,1,11.70,2799.12,2865.45,10.96,183,0
^SPX,2019-05-14,SPXW,2019-06-28,2565.000,C,0.00,0.00,0.00,0.00,0,57,286.10,60,288.30,2838.63,2839.31,46,284.90,38,287.50,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2565.000,P,12.68,12.68,12.68,12.68,1,254,11.70,328,12.10,2838.63,2839.31,255,11.60,236,12.10,2799.12,2865.45,12.68,94,0
^SPX,2019-05-14,SPXW,2019-06-28,2570.000,C,0.00,0.00,0.00,0.00,0,56,281.50,7,283.50,2838.63,2839.31,45,280.30,48,282.90,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2570.000,P,13.60,13.70,11.00,11.60,42,182,12.10,163,12.40,2838.63,2839.31,203,12.00,264,12.50,2799.12,2865.45,13.24,3232,0
^SPX,2019-05-14,SPXW,2019-06-28,2575.000,C,0.00,0.00,0.00,0.00,0,14,276.80,8,278.90,2838.63,2839.31,37,275.70,40,278.30,2799.12,2865.45,0.00,7,0
^SPX,2019-05-14,SPXW,2019-06-28,2575.000,P,14.15,14.15,11.52,11.52,14,6,12.50,178,12.80,2838.63,2839.31,150,12.40,62,12.80,2799.12,2865.45,12.77,662,0
^SPX,2019-05-14,SPXW,2019-06-28,2580.000,C,0.00,0.00,0.00,0.00,0,15,272.20,8,274.30,2838.63,2839.31,39,271.10,40,273.70,2799.12,2865.45,0.00,1,0
^SPX,2019-05-14,SPXW,2019-06-28,2580.000,P,14.55,15.60,12.05,12.30,12,5,12.90,211,13.20,2838.63,2839.31,264,12.70,146,13.20,2799.12,2865.45,14.37,241,0
^SPX,2019-05-14,SPXW,2019-06-28,2585.000,C,0.00,0.00,0.00,0.00,0,12,267.70,7,269.70,2838.63,2839.31,40,266.50,40,269.10,2799.12,2865.45,0.00,24,0
^SPX,2019-05-14,SPXW,2019-06-28,2585.000,P,15.10,15.10,12.70,12.70,66,5,13.30,185,13.60,2838.63,2839.31,242,13.10,145,13.60,2799.12,2865.45,14.85,537,0
^SPX,2019-05-14,SPXW,2019-06-28,2590.000,C,0.00,0.00,0.00,0.00,0,6,263.20,40,265.20,2838.63,2839.31,35,262.00,40,264.50,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2590.000,P,15.69,15.69,13.05,13.56,11,5,13.70,158,14.00,2838.63,2839.31,80,13.60,246,14.10,2799.12,2865.45,14.54,230,0
^SPX,2019-05-14,SPXW,2019-06-28,2595.000,C,0.00,0.00,0.00,0.00,0,15,258.50,9,260.60,2838.63,2839.31,40,257.40,36,259.90,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2595.000,P,14.90,14.90,14.80,14.80,55,72,14.10,115,14.40,2838.63,2839.31,143,14.00,187,14.50,2799.12,2865.45,14.81,148,0
^SPX,2019-05-14,SPXW,2019-06-28,2600.000,C,0.00,0.00,0.00,0.00,0,14,254.00,7,256.00,2838.63,2839.31,39,252.90,40,255.40,2799.12,2865.45,0.00,902,0
^SPX,2019-05-14,SPXW,2019-06-28,2600.000,P,15.40,15.70,13.50,13.85,2911,167,14.50,190,14.90,2838.63,2839.31,191,14.40,124,14.90,2799.12,2865.45,13.95,10622,0
^SPX,2019-05-14,SPXW,2019-06-28,2605.000,C,0.00,0.00,0.00,0.00,0,6,249.60,69,251.60,2838.63,2839.31,37,248.40,40,250.90,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2605.000,P,14.20,14.30,14.20,14.30,10,65,15.00,95,15.30,2838.63,2839.31,140,14.90,184,15.40,2799.12,2865.45,14.25,144,0
^SPX,2019-05-14,SPXW,2019-06-28,2610.000,C,0.00,0.00,0.00,0.00,0,17,244.90,69,247.10,2838.63,2839.31,37,243.90,37,246.30,2799.12,2865.45,0.00,1,0
^SPX,2019-05-14,SPXW,2019-06-28,2610.000,P,14.60,15.45,14.30,15.45,39,170,15.40,143,15.80,2838.63,2839.31,178,15.30,198,15.90,2799.12,2865.45,14.61,202,0
^SPX,2019-05-14,SPXW,2019-06-28,2615.000,C,0.00,0.00,0.00,0.00,0,55,240.60,9,242.50,2838.63,2839.31,39,239.40,38,241.80,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2615.000,P,17.70,17.70,15.10,16.35,45,141,15.90,144,16.30,2838.63,2839.31,151,15.80,200,16.40,2799.12,2865.45,15.70,23,0
^SPX,2019-05-14,SPXW,2019-06-28,2620.000,C,0.00,0.00,0.00,0.00,0,14,236.00,9,238.00,2838.63,2839.31,40,234.90,37,237.30,2799.12,2865.45,0.00,51,0
^SPX,2019-05-14,SPXW,2019-06-28,2620.000,P,19.75,19.75,15.32,15.32,1598,143,16.40,144,16.80,2838.63,2839.31,151,16.30,177,16.90,2799.12,2865.45,16.56,776,0
^SPX,2019-05-14,SPXW,2019-06-28,2625.000,C,0.00,0.00,0.00,0.00,0,11,231.50,40,233.60,2838.63,2839.31,36,230.50,40,232.90,2799.12,2865.45,0.00,473,0
^SPX,2019-05-14,SPXW,2019-06-28,2625.000,P,19.86,19.86,15.58,17.30,77,146,16.90,120,17.30,2838.63,2839.31,157,16.80,167,17.40,2799.12,2865.45,17.71,5981,0
^SPX,2019-05-14,SPXW,2019-06-28,2630.000,C,0.00,0.00,0.00,0.00,0,56,227.20,8,229.00,2838.63,2839.31,40,226.00,40,228.40,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2630.000,P,0.00,0.00,0.00,0.00,0,6,17.50,77,17.80,2838.63,2839.31,99,17.40,41,17.90,2799.12,2865.45,0.00,139,0
^SPX,2019-05-14,SPXW,2019-06-28,2635.000,C,0.00,0.00,0.00,0.00,0,55,222.80,9,224.60,2838.63,2839.31,40,221.60,40,224.00,2799.12,2865.45,0.00,2,0
^SPX,2019-05-14,SPXW,2019-06-28,2635.000,P,19.10,19.10,19.10,19.10,1,117,18.00,150,18.40,2838.63,2839.31,128,17.90,148,18.50,2799.12,2865.45,19.10,104,0
^SPX,2019-05-14,SPXW,2019-06-28,2640.000,C,0.00,0.00,0.00,0.00,0,58,218.20,69,220.20,2838.63,2839.31,49,217.20,37,219.50,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2640.000,P,19.90,19.90,19.90,19.90,15,6,18.60,69,18.90,2838.63,2839.31,97,18.50,40,19.00,2799.12,2865.45,19.90,200,0
^SPX,2019-05-14,SPXW,2019-06-28,2645.000,C,0.00,0.00,0.00,0.00,0,55,214.00,7,215.70,2838.63,2839.31,49,212.80,37,215.10,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2645.000,P,17.85,18.88,17.85,18.88,2,5,19.20,77,19.50,2838.63,2839.31,58,19.10,41,19.60,2799.12,2865.45,18.37,213,0
^SPX,2019-05-14,SPXW,2019-06-28,2650.000,C,217.90,217.90,217.90,217.90,5,56,209.60,7,211.30,2838.63,2839.31,46,208.50,40,210.80,2799.12,2865.45,217.90,1063,0
^SPX,2019-05-14,SPXW,2019-06-28,2650.000,P,23.40,23.40,17.86,18.75,2018,5,19.80,77,20.10,2838.63,2839.31,59,19.70,41,20.20,2799.12,2865.45,17.88,4014,0
^SPX,2019-05-14,SPXW,2019-06-28,2655.000,C,0.00,0.00,0.00,0.00,0,12,205.20,9,207.00,2838.63,2839.31,40,204.10,40,206.40,2799.12,2865.45,0.00,5,0
^SPX,2019-05-14,SPXW,2019-06-28,2655.000,P,0.00,0.00,0.00,0.00,0,6,20.40,46,20.70,2838.63,2839.31,99,20.30,40,20.80,2799.12,2865.45,0.00,64,0
^SPX,2019-05-14,SPXW,2019-06-28,2660.000,C,0.00,0.00,0.00,0.00,0,57,200.90,7,202.60,2838.63,2839.31,40,199.80,38,202.00,2799.12,2865.45,0.00,10,0
^SPX,2019-05-14,SPXW,2019-06-28,2660.000,P,21.35,21.35,21.35,21.35,1,111,21.00,125,21.40,2838.63,2839.31,111,20.90,41,21.50,2799.12,2865.45,21.35,329,0
^SPX,2019-05-14,SPXW,2019-06-28,2665.000,C,0.00,0.00,0.00,0.00,0,56,196.60,8,198.30,2838.63,2839.31,40,195.50,40,197.70,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2665.000,P,0.00,0.00,0.00,0.00,0,6,21.70,20,22.00,2838.63,2839.31,80,21.60,20,22.10,2799.12,2865.45,0.00,154,0
^SPX,2019-05-14,SPXW,2019-06-28,2670.000,C,0.00,0.00,0.00,0.00,0,56,192.30,9,194.00,2838.63,2839.31,40,191.20,40,193.40,2799.12,2865.45,0.00,246,0
^SPX,2019-05-14,SPXW,2019-06-28,2670.000,P,23.10,23.40,22.75,22.75,9,124,22.30,77,22.70,2838.63,2839.31,54,22.30,40,22.80,2799.12,2865.45,23.29,164,0
^SPX,2019-05-14,SPXW,2019-06-28,2675.000,C,0.00,0.00,0.00,0.00,0,7,188.00,12,189.70,2838.63,2839.31,40,186.90,40,189.10,2799.12,2865.45,0.00,5488,0
^SPX,2019-05-14,SPXW,2019-06-28,2675.000,P,24.10,24.10,21.95,21.95,23,124,23.00,25,23.40,2838.63,2839.31,57,23.00,20,23.50,2799.12,2865.45,22.83,3936,0
^SPX,2019-05-14,SPXW,2019-06-28,2680.000,C,0.00,0.00,0.00,0.00,0,13,183.70,12,185.40,2838.63,2839.31,40,182.70,40,184.90,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-06-28,2680.000,P,24.50,24.50,24.50,24.50,22,5,23.80,100,24.20,2838.63,2839.31,64,23.70,60,24.30,2799.12,2865.45,24.50,3083,0
^SPX,2019-05-14,SPXW,2019-06-28,2685.000,C,187.50,187.50,187.50,187.50,5,12,179.50,13,181.20,2838.63,2839.31,40,178.50,40,180.60,2799.12,2865.45,187.50,1,0
^SPX,2019-05-14,SPXW,2019-06-28,2685.000,P,27.75,27.75,27.75,27.75,11,96,24.50,51,24.90,2838.63,2839.31,54,24.50,40,25.00,2799.12,2865.45,27.75,16751,0
^SPX,2019-05-14,SPXW,2019-06-28,2690.000,C,0.00,0.00,0.00,0.00,0,7,175.30,15,177.00,2838.63,2839.31,40,174.30,40,176.40,2799.12,2865.45,0.00,7,0
^SPX,2019-05-14,SPXW,2019-06-28,2690.000,P,26.05,26.05,26.05,26.05,1,63,25.30,101,25.70,2838.63,2839.31,89,25.20,40,25.80,2799.12,2865.45,26.05,2474,0
